aX, aY, aZ, gX, gY, gZ, mX, mY, mZ, imu_degC, gps_Date,                             gps_time, gps_Lat, gps_Long, gps_Alt, gps_SIV, gps_FixType,                             gps_GroundSpeed, gps_Heading, gps_pDOP, category, LOI
, , , , , , , , , , 60.215, , 0.000000, 0.000000, 60.215000, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.142, , 0.000000, 0.000000, 60.141998, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.071, , 0.000000, 0.000000, 60.070999, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.211, , 0.000000, 0.000000, 60.210999, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.140, , 0.000000, 0.000000, 60.139999, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.069, , 0.000000, 0.000000, 60.069000, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.208, , 0.000000, 0.000000, 60.208000, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.137, , 0.000000, 0.000000, 60.137001, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.068, , 0.000000, 0.000000, 60.068001, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.204, , 0.000000, 0.000000, 60.203999, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.135, , 0.000000, 0.000000, 60.134998, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.067, , 0.000000, 0.000000, 60.067001, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.201, , 0.000000, 0.000000, 60.201000, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.133, , 0.000000, 0.000000, 60.132999, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.066, , 0.000000, 0.000000, 60.066002, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.197, , 0.000000, 0.000000, 60.196999, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.131, , 0.000000, 0.000000, 60.131001, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.065, , 0.000000, 0.000000, 60.064999, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
